Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2025-12-18 21:04:20.613,2,1,1,6,0,0,0,0,0,0,0,0,3,7
2025-12-18 21:04:26.575,20,1,156,83,0,0,0,0,0,0,0,0,176,84
2025-12-18 21:04:32.510,20,1,156,83,0,0,0,0,0,0,0,0,176,84
2025-12-18 21:04:38.458,1,1,1,83,0,0,0,0,0,0,0,0,2,84
2025-12-18 21:04:44.397,1,1,1,83,0,0,0,0,0,0,0,0,2,84
2025-12-18 21:04:50.355,1,1,1,83,0,0,0,0,0,0,0,0,2,84
2025-12-18 21:04:56.359,0,1,8,7,0,0,0,0,0,0,0,0,8,8
2025-12-18 21:05:02.331,0,1,8,7,0,0,0,0,0,0,0,0,8,8
2025-12-18 21:05:08.283,0,1,6,8,0,0,0,0,0,0,0,0,6,9
2025-12-18 21:05:14.209,0,1,6,8,0,0,0,0,0,0,0,0,6,9
2025-12-18 21:05:20.195,0,1,6,8,0,0,0,0,0,0,0,0,6,9
2025-12-18 21:05:26.181,3,2,5,8,0,0,0,0,0,0,0,0,8,10
2025-12-18 21:05:32.159,3,2,5,8,0,0,0,0,0,0,0,0,8,10
2025-12-18 21:05:38.109,5,3,7,8,0,0,0,0,0,0,0,0,12,11
2025-12-18 21:05:44.048,5,3,7,8,0,0,0,0,0,0,0,0,12,11
2025-12-18 21:05:50.004,5,3,7,8,0,0,0,0,0,0,0,0,12,11
2025-12-18 21:05:56.009,3,3,7,8,0,0,0,0,0,0,0,0,10,11
2025-12-18 21:06:01.961,3,3,7,8,0,0,0,0,0,0,0,0,10,11
2025-12-18 21:06:07.910,4,4,7,8,0,0,0,0,0,0,0,0,11,12
2025-12-18 21:06:13.844,4,4,7,8,0,0,0,0,0,0,0,0,11,12
