Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2026-01-04 16:30:40.326,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2026-01-04 16:30:46.345,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2026-01-04 16:30:52.313,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2026-01-04 16:30:58.294,36,1,5,9,0,0,0,0,0,0,0,0,41,10
2026-01-04 16:31:04.268,36,1,5,9,0,0,0,0,0,0,0,0,41,10
2026-01-04 16:31:10.226,36,1,5,9,0,0,0,0,0,0,0,0,41,10
2026-01-04 16:31:16.224,3,2,5,9,0,0,0,0,0,0,0,0,8,11
2026-01-04 16:31:22.194,3,2,5,9,0,0,0,0,0,0,0,0,8,11
2026-01-04 16:31:28.171,4,3,6,10,0,0,0,0,0,0,0,0,10,13
2026-01-04 16:31:34.149,4,3,6,10,0,0,0,0,0,0,0,0,10,13
2026-01-04 16:31:40.178,4,3,6,10,0,0,0,0,0,0,0,0,10,13
2026-01-04 16:31:46.201,23,3,5,10,634,83,0,0,0,0,0,0,662,96
2026-01-04 16:31:52.206,23,3,5,10,634,83,0,0,0,0,0,0,662,96
2026-01-04 16:31:58.181,3,3,6,10,537,83,0,0,0,0,0,0,546,96
2026-01-04 16:32:04.210,3,3,6,10,537,83,0,0,0,0,0,0,546,96
2026-01-04 16:32:10.198,3,3,6,10,537,83,0,0,0,0,0,0,546,96
2026-01-04 16:32:16.198,4,4,1,10,95,9,0,0,0,0,0,0,100,23
2026-01-04 16:32:22.215,4,4,1,10,95,9,0,0,0,0,0,0,100,23
2026-01-04 16:32:28.278,3,4,1,10,6,10,0,0,0,0,0,0,10,24
2026-01-04 16:32:34.353,3,4,1,10,6,10,0,0,0,0,0,0,10,24
2026-01-04 16:32:40.445,3,4,1,10,6,10,0,0,0,0,0,0,10,24
2026-01-04 16:32:46.516,4,5,1,10,6,10,0,0,0,0,0,0,11,25
2026-01-04 16:32:52.505,4,5,1,10,6,10,0,0,0,0,0,0,11,25
2026-01-04 16:32:58.497,17,6,1,10,5,10,684,9,0,0,0,0,707,35
2026-01-04 16:33:04.513,17,6,1,10,5,10,684,9,0,0,0,0,707,35
2026-01-04 16:33:10.552,17,6,1,10,5,10,684,9,0,0,0,0,707,35
2026-01-04 16:33:16.541,3,6,1,10,5,10,5,9,0,0,0,0,14,35
2026-01-04 16:33:22.580,3,6,1,10,5,10,5,9,0,0,0,0,14,35
2026-01-04 16:33:28.583,3,7,1,10,1,10,4,10,0,0,0,0,9,37
2026-01-04 16:33:34.594,3,7,1,10,1,10,4,10,0,0,0,0,9,37
2026-01-04 16:33:40.634,3,7,1,10,1,10,4,10,0,0,0,0,9,37
2026-01-04 16:33:46.648,4,7,1,10,1,10,5,10,0,0,0,0,11,37
2026-01-04 16:33:52.691,4,7,1,10,1,10,5,10,0,0,0,0,11,37
2026-01-04 16:33:58.709,16,8,1,10,1,10,5,10,132,6,0,0,155,44
2026-01-04 16:34:04.772,16,8,1,10,1,10,5,10,132,6,0,0,155,44
2026-01-04 16:34:10.882,16,8,1,10,1,10,5,10,56,8,0,0,79,46
2026-01-04 16:34:16.904,3,8,1,10,1,10,5,10,56,8,0,0,66,46
2026-01-04 16:34:22.916,3,8,1,10,1,10,5,10,56,8,0,0,66,46
2026-01-04 16:34:28.908,3,8,1,10,1,10,4,10,349,9,0,0,358,47
2026-01-04 16:34:34.886,3,8,1,10,1,10,4,10,349,9,0,0,358,47
2026-01-04 16:34:40.881,3,8,1,10,1,10,4,10,5,10,0,0,14,48
2026-01-04 16:34:46.887,4,9,1,10,1,10,1,10,5,10,0,0,12,49
2026-01-04 16:34:52.993,4,9,1,10,1,10,1,10,5,10,0,0,12,49
2026-01-04 16:34:59.005,4,10,1,10,1,10,1,10,5,10,0,0,12,50
2026-01-04 16:35:05.148,4,10,1,10,1,10,1,10,5,10,0,0,12,50
2026-01-04 16:35:11.248,4,10,1,10,1,10,1,10,5,10,522,9,534,59
2026-01-04 16:35:17.256,19,10,1,10,1,10,1,10,5,10,522,9,549,59
2026-01-04 16:35:23.241,19,10,1,10,1,10,1,10,5,10,522,9,549,59
2026-01-04 16:35:29.222,5,11,1,10,1,10,1,10,5,10,5,9,18,60
2026-01-04 16:35:35.189,5,11,1,10,1,10,1,10,5,10,5,9,18,60
2026-01-04 16:35:41.178,5,11,1,10,1,10,1,10,1,10,6,10,15,61
2026-01-04 16:35:47.217,3,11,1,10,1,10,1,10,1,10,6,10,13,61
2026-01-04 16:35:53.262,3,11,1,10,1,10,1,10,1,10,6,10,13,61
2026-01-04 16:35:59.249,3,12,1,10,1,10,1,10,1,10,5,10,12,62
2026-01-04 16:36:05.232,3,12,1,10,1,10,1,10,1,10,5,10,12,62
2026-01-04 16:36:11.288,3,12,1,10,1,10,1,10,1,10,5,10,12,62
2026-01-04 16:36:17.328,2,12,1,10,1,10,1,10,1,10,5,10,11,62
2026-01-04 16:36:23.350,2,12,1,10,1,10,1,10,1,10,5,10,11,62
2026-01-04 16:36:29.314,4,13,1,10,1,10,1,10,1,10,5,10,13,63
2026-01-04 16:36:35.309,4,13,1,10,1,10,1,10,1,10,5,10,13,63
2026-01-04 16:36:41.281,4,13,1,10,1,10,1,10,1,10,2,10,10,63
2026-01-04 16:36:47.272,1,13,1,10,1,10,1,10,1,10,2,10,7,63
2026-01-04 16:36:53.245,1,13,1,10,1,10,1,10,1,10,2,10,7,63
2026-01-04 16:36:59.220,1,13,1,10,1,10,1,10,1,10,1,10,6,63
2026-01-04 16:37:05.209,1,13,1,10,1,10,1,10,1,10,1,10,6,63
2026-01-04 16:37:11.190,1,13,1,10,1,10,1,10,1,10,1,10,6,63
2026-01-04 16:37:17.156,0,13,1,10,1,10,1,10,1,10,1,10,5,63
2026-01-04 16:37:23.115,0,13,1,10,1,10,1,10,1,10,1,10,5,63
2026-01-04 16:37:29.101,1,12,1,10,1,10,1,10,1,10,1,10,6,62
2026-01-04 16:37:35.055,1,12,1,10,1,10,1,10,1,10,1,10,6,62
2026-01-04 16:37:41.034,1,12,1,10,1,10,1,10,1,10,1,10,6,62
2026-01-04 16:37:47.018,1,12,1,10,1,10,1,10,1,10,1,10,6,62
2026-01-04 16:37:52.978,1,12,1,10,1,10,1,10,1,10,1,10,6,62
2026-01-04 16:37:58.933,1,12,1,10,1,10,1,10,1,10,1,10,6,62
2026-01-04 16:38:04.914,1,12,1,10,1,10,1,10,1,10,1,10,6,62
2026-01-04 16:38:10.883,1,12,1,10,1,10,1,10,1,10,1,10,6,62
2026-01-04 16:38:16.874,1,11,1,10,1,10,1,10,1,10,1,10,6,61
2026-01-04 16:38:22.869,1,11,1,10,1,10,1,10,1,10,1,10,6,61
2026-01-04 16:38:28.840,1,10,1,10,1,10,1,10,1,10,1,10,6,60
2026-01-04 16:38:34.799,1,10,1,10,1,10,1,10,1,10,1,10,6,60
