timestamp,gnb_ip,amf_ip,latency_us,latency_ms
2026-01-03 18:14:30,10.0.1.0,10.0.0.4,1117.000,1.117
2026-01-03 18:14:35,10.0.1.1,10.0.0.4,1178.000,1.178
2026-01-03 18:14:38,10.0.1.2,10.0.0.4,978.000,0.978
2026-01-03 18:14:42,10.0.1.3,10.0.0.4,1487.000,1.487
2026-01-03 18:14:46,10.0.1.4,10.0.0.4,1558.000,1.558
2026-01-03 18:14:50,10.0.1.5,10.0.0.4,1475.000,1.475
2026-01-03 18:14:53,10.0.1.6,10.0.0.4,1305.000,1.305
2026-01-03 18:14:57,10.0.1.7,10.0.0.4,458.000,0.458
2026-01-03 18:15:00,10.0.1.8,10.0.0.4,786.000,0.786
2026-01-03 18:15:02,10.0.1.9,10.0.0.4,409.000,0.409
2026-01-03 18:15:03,10.0.1.10,10.0.0.4,825.000,0.825
2026-01-03 18:15:05,10.0.1.11,10.0.0.4,1057.000,1.057
2026-01-03 18:15:08,10.0.1.12,10.0.0.4,753.000,0.753
2026-01-03 18:15:14,10.0.1.13,10.0.0.4,863.000,0.863
2026-01-03 18:15:15,10.0.1.14,10.0.0.4,397.000,0.397
2026-01-03 18:15:18,10.0.1.15,10.0.0.4,403.000,0.403
2026-01-03 18:15:21,10.0.1.16,10.0.0.4,448.000,0.448
2026-01-03 18:15:26,10.0.1.17,10.0.0.4,334.000,0.334
2026-01-03 18:15:27,10.0.1.18,10.0.0.4,399.000,0.399
2026-01-03 18:15:30,10.0.1.19,10.0.0.4,336.000,0.336
2026-01-03 18:15:35,10.0.1.20,10.0.0.4,442.000,0.442
2026-01-03 18:15:42,10.0.1.22,10.0.0.4,343.000,0.343
2026-01-03 18:15:45,10.0.1.21,10.0.0.4,1756482.000,1756.482
2026-01-03 18:15:48,10.0.1.23,10.0.0.4,1775504.000,1775.504
2026-01-03 18:15:52,10.0.1.24,10.0.0.4,1805200.000,1805.200
2026-01-03 18:15:55,10.0.1.25,10.0.0.4,2833727.000,2833.727
2026-01-03 18:15:57,10.0.1.26,10.0.0.5,5000819.000,5000.819
2026-01-03 18:15:57,10.0.1.27,10.0.0.4,387.000,0.387
2026-01-03 18:16:02,10.0.1.28,10.0.0.5,12204.000,12.204
2026-01-03 18:16:04,10.0.1.29,10.0.0.4,413.000,0.413
2026-01-03 18:16:06,10.0.1.30,10.0.0.5,682.000,0.682
2026-01-03 18:16:08,10.0.1.31,10.0.0.4,658.000,0.658
2026-01-03 18:16:10,10.0.1.32,10.0.0.5,523.000,0.523
2026-01-03 18:16:12,10.0.1.33,10.0.0.4,367.000,0.367
2026-01-03 18:16:13,10.0.1.34,10.0.0.5,404.000,0.404
2026-01-03 18:16:19,10.0.1.35,10.0.0.5,359.000,0.359
2026-01-03 18:16:24,10.0.1.36,10.0.0.5,514.000,0.514
2026-01-03 18:16:27,10.0.1.37,10.0.0.5,865.000,0.865
2026-01-03 18:16:31,10.0.1.38,10.0.0.5,656.000,0.656
2026-01-03 18:16:36,10.0.1.39,10.0.0.5,600.000,0.600
2026-01-03 18:16:39,10.0.1.40,10.0.0.5,384.000,0.384
2026-01-03 18:16:43,10.0.1.41,10.0.0.5,547.000,0.547
2026-01-03 18:16:46,10.0.1.42,10.0.0.5,633.000,0.633
2026-01-03 18:16:47,10.0.1.43,10.0.0.5,1190.000,1.190
2026-01-03 18:16:52,10.0.1.44,10.0.0.5,617.000,0.617
2026-01-03 18:16:57,10.0.1.45,10.0.0.5,532.000,0.532
2026-01-03 18:17:00,10.0.1.46,10.0.0.5,1275.000,1.275
2026-01-03 18:17:03,10.0.1.47,10.0.0.5,1468.000,1.468
2026-01-03 18:17:06,10.0.1.48,10.0.0.5,502.000,0.502
2026-01-03 18:17:10,10.0.1.49,10.0.0.5,575.000,0.575
2026-01-03 18:17:14,10.0.1.50,10.0.0.5,1181.000,1.181
2026-01-03 18:17:18,10.0.1.52,10.0.0.5,365.000,0.365
2026-01-03 18:17:23,10.0.1.51,10.0.0.5,656237.000,656.237
2026-01-03 18:17:28,10.0.1.53,10.0.0.5,2832880.000,2832.880
2026-01-03 18:17:30,10.0.1.55,10.0.0.5,289.000,0.289
2026-01-03 18:17:35,10.0.1.54,10.0.0.5,666091.000,666.091
2026-01-03 18:17:39,10.0.1.57,10.0.0.5,454.000,0.454
2026-01-03 18:17:44,10.0.1.56,10.0.0.5,3615031.000,3615.031
2026-01-03 18:17:46,10.0.1.58,10.0.0.5,800235.000,800.235
2026-01-03 18:17:50,10.0.1.59,10.0.0.6,5001182.000,5001.182
