Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2026-01-04 15:51:43.108,0,0,226,9,0,0,0,0,0,0,0,0,226,9
2026-01-04 15:51:49.208,0,0,249,73,0,0,0,0,0,0,0,0,249,73
2026-01-04 15:51:55.215,0,0,249,73,0,0,0,0,0,0,0,0,249,73
2026-01-04 15:52:01.176,0,0,249,73,0,0,0,0,0,0,0,0,249,73
2026-01-04 15:52:07.131,0,0,249,73,0,0,0,0,0,0,0,0,249,73
2026-01-04 15:52:13.059,0,0,249,73,0,0,0,0,0,0,0,0,249,73
2026-01-04 15:52:19.024,22,2,114,9,0,0,0,0,0,0,0,0,136,11
2026-01-04 15:52:24.954,22,2,114,9,0,0,0,0,0,0,0,0,136,11
2026-01-04 15:52:30.913,22,2,114,9,0,0,0,0,0,0,0,0,136,11
2026-01-04 15:52:36.937,3,3,6,10,0,0,0,0,0,0,0,0,9,13
2026-01-04 15:52:42.916,3,3,6,10,0,0,0,0,0,0,0,0,9,13
2026-01-04 15:52:48.952,3,3,7,10,0,0,0,0,0,0,0,0,10,13
2026-01-04 15:52:55.023,3,3,7,10,0,0,0,0,0,0,0,0,10,13
2026-01-04 15:53:00.960,3,3,7,10,0,0,0,0,0,0,0,0,10,13
2026-01-04 15:53:06.934,13,4,4,10,279,9,0,0,0,0,0,0,296,23
2026-01-04 15:53:12.870,13,4,4,10,279,9,0,0,0,0,0,0,296,23
2026-01-04 15:53:18.836,13,4,3,10,279,9,0,0,0,0,0,0,295,23
2026-01-04 15:53:24.811,13,4,3,10,279,9,0,0,0,0,0,0,295,23
2026-01-04 15:53:30.838,13,4,3,10,279,9,0,0,0,0,0,0,295,23
2026-01-04 15:53:36.794,4,4,1,10,6,10,0,0,0,0,0,0,11,24
2026-01-04 15:53:42.828,4,4,1,10,6,10,0,0,0,0,0,0,11,24
2026-01-04 15:53:48.868,4,5,1,10,7,10,0,0,0,0,0,0,12,25
2026-01-04 15:53:54.902,4,5,1,10,7,10,0,0,0,0,0,0,12,25
2026-01-04 15:54:00.949,4,5,1,10,7,10,564,9,0,0,0,0,576,34
2026-01-04 15:54:06.960,15,6,1,10,4,10,564,9,0,0,0,0,584,35
2026-01-04 15:54:12.941,15,6,1,10,4,10,564,9,0,0,0,0,584,35
2026-01-04 15:54:18.908,4,6,1,10,4,10,2,9,0,0,0,0,11,35
2026-01-04 15:54:24.882,4,6,1,10,4,10,2,9,0,0,0,0,11,35
2026-01-04 15:54:30.873,4,6,1,10,4,10,6,10,0,0,0,0,15,36
2026-01-04 15:54:36.889,3,7,1,10,1,10,6,10,0,0,0,0,11,37
2026-01-04 15:54:42.957,3,7,1,10,1,10,6,10,0,0,0,0,11,37
2026-01-04 15:54:48.936,3,7,1,10,1,10,6,10,0,0,0,0,11,37
2026-01-04 15:54:54.922,3,7,1,10,1,10,6,10,0,0,0,0,11,37
2026-01-04 15:55:00.999,3,7,1,10,1,10,4,10,0,0,0,0,9,37
2026-01-04 15:55:07.072,4,8,1,10,1,10,4,10,0,0,0,0,10,38
2026-01-04 15:55:13.076,4,8,1,10,1,10,4,10,0,0,0,0,10,38
2026-01-04 15:55:19.029,19,8,1,10,1,10,5,10,693,9,0,0,719,47
2026-01-04 15:55:24.989,19,8,1,10,1,10,5,10,693,9,0,0,719,47
2026-01-04 15:55:30.955,19,8,1,10,1,10,1,10,6,10,0,0,28,48
2026-01-04 15:55:37.029,3,8,1,10,1,10,1,10,6,10,0,0,12,48
2026-01-04 15:55:43.013,3,8,1,10,1,10,1,10,6,10,0,0,12,48
2026-01-04 15:55:49.012,4,9,1,10,1,10,1,10,6,10,0,0,13,49
